0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,cell
-1.6477773,-0.9843896,2.8582551,-0.83342046,0.3036793,-0.76978064,-0.63556445,0.7818646,-0.68186533,-1.1197826,-2.6671093,-1.2074736,0.98661315,0.16363525,-0.7240385,0.35774958,-1.3258195,-0.10126366,-1.3042774,0.28354502,-2.2932434,1.2945988,0.1806828,1.822876,-2.5590148,0.45517138,-0.8091292,0.17682984,2.6451762,-1.0870001,-2.309846,1.7434186,-0.9640236,-0.6296868,-0.051662736,0.9708078,-1.1063442,-1.2720298,-1.9814484,0.9505584,-0.20709929,-0.36128026,0.8681179,0.13956691,-0.9936547,1.9253453,-0.60763884,-0.51113075,-0.14999276,-0.87452006,-2.9471517,0.035269793,0.9803376,-2.1592486,1.6648308,1.3545048,-1.4900739,1.16517,2.231014,1.3398994,-1.4166075,-1.5505031,-3.3694456,1.2816013,0.54223347,1.6222105,1.1831495,0.5498423,-0.5917214,-0.35809535,-2.8994243,-2.9555042,0.56433004,-1.4024354,0.018863086,-0.36961812,0.87465507,1.8550738,1.1118153,0.50678027,-1.7395332,-1.6316102,2.0173762,2.1574256,1.7794477,1.8085207,-3.0725448,-0.08682422,0.8069547,-2.0651066,-0.7154777,1.7691135,0.28324136,-1.9381554,0.9146912,-1.9991019,1.6310241,0.85553014,0.36966825,0.44646442,-0.23447874,0.8775103,-0.8371581,-0.7631615,0.029505728,-0.7801108,-0.03802673,1.2613487,-0.26664263,2.5149565,-1.514972,-0.23451321,MCF7
0.18097076,0.19085893,-1.0783923,-0.039206553,-0.053431563,-2.2182226,-0.7579234,0.7156245,-1.7043729,2.1205966,-1.0106151,-0.07348333,0.5028897,-0.15180188,1.6736678,0.89874834,1.3463005,-2.4984434,1.4605993,-1.8246392,0.80653775,-0.43083757,-1.7320248,0.07489971,0.3396831,1.3963892,-0.04620003,2.719645,0.95576924,-0.3139338,-1.1235479,0.738438,-0.24963728,0.69772315,0.36437201,-0.5929389,1.5031815,-1.0059139,1.0104982,0.72497314,-1.0883477,-1.519009,0.84436417,-1.0199921,-0.57149357,-0.03898216,1.5851872,0.9810022,-1.2237594,1.0379187,-1.2511705,2.2566137,1.688305,-2.5082216,2.6890147,-1.9265463,1.8559738,-0.5147089,-1.5670714,-0.033071395,1.8545856,-1.6499174,1.6873841,-0.40019605,2.202763,-0.50263023,-0.91922873,-1.0659534,0.03601418,2.6662188,1.4279276,-0.9554097,-0.085264035,0.4677691,0.8805188,0.42614135,-0.15094197,-1.3904661,-0.02127632,0.93222773,-0.7853109,-0.65005606,0.8211622,-0.12879108,1.0685484,-0.73245025,-0.5528975,0.9815711,-1.0435636,0.8173954,-1.5575702,-1.3118409,0.64459825,0.062106892,-0.82944363,-1.7328817,1.1821204,0.5181938,2.330302,-0.19957258,-0.28379595,0.9526644,1.549315,0.3719992,-0.010216236,-1.8468184,-0.27968797,2.0560546,1.7104827,0.4207443,1.2757845,-0.06398335,786-0
0.55545014,1.0911298,-0.15588148,0.72383857,1.8802997,1.3945366,0.8781857,1.494721,-0.72645587,0.42557546,-2.9104774,-0.23627397,0.7393299,0.225506,1.8399031,0.6562852,-1.7526184,1.3640659,-1.3599535,0.48777512,-0.5571231,-1.5463315,-1.1238166,1.8920882,0.14809106,1.6198025,1.6309043,-1.0909513,0.75994617,0.5783986,-0.63310796,-0.35696948,-1.6732116,1.4818447,-0.34937993,1.9239458,0.19640341,-0.64950603,0.32805514,-0.47695643,-2.8503718,-0.70095634,-2.2291918,-1.1559061,1.0314155,0.006917234,0.005969032,-0.4548585,-1.3731687,-1.60858,-0.661542,0.9427466,0.36192575,-1.4344682,2.0635607,0.5317105,0.6858915,1.8695419,-0.6735862,-3.008808,0.99568003,-0.3802177,1.3282055,1.3627099,1.7690712,1.1481928,-0.04472423,-1.2768443,-1.51118,-0.47340363,0.38309342,-1.4432757,-0.6778649,2.0172265,-1.9565548,0.81054443,2.2662628,0.33830297,1.5904645,-0.033161856,-0.90056026,-0.5447975,1.2313187,-1.3753163,-0.97555476,3.8944032,0.30897453,3.4956326,0.7502891,-2.0042624,-0.13577907,-1.607747,-2.3718736,0.0008850653,-2.1393406,0.2829456,-0.20517334,0.051398102,-0.71072876,-2.5557568,1.740196,0.27637434,-2.5039458,0.5253158,2.9668543,-1.0533241,-0.43031707,-0.43124154,-1.2728753,2.1629128,-2.0441296,-2.704177,IGROV1
-1.5268477,-0.36920145,1.7582189,2.5161793,-0.8565753,1.4359437,-0.8299628,-1.1403766,-1.1011814,-1.04956,0.34181702,-1.0752742,2.4358852,2.375507,-1.1165977,-0.4580463,0.33533815,0.47750053,1.0194606,0.116632305,-1.0980656,1.4560555,0.9525745,0.5014909,1.2252094,-0.9233884,1.2904896,-1.0010191,0.83683026,0.06953075,-0.5064242,-0.6464242,-1.8770864,1.4792851,-1.5276674,-1.0493698,3.034366,1.3952621,-1.2960258,-0.17424414,1.2841866,-0.511202,0.8743282,0.5907273,-1.2407618,-1.7746313,3.9772968,-0.8940368,-4.99107,0.7856931,-1.1964896,-0.33901566,-3.1129675,0.8809211,1.0472426,1.6749823,0.32579204,1.1811823,0.5359676,-0.3922198,0.0904104,1.2764211,0.7365626,-0.6881316,-0.056903865,-2.1031208,2.45075,4.2130437,0.5694253,-0.17197455,0.9057901,0.24410158,-0.021587722,0.27573797,2.8472872,1.9285922,0.6524005,0.36975086,-0.86160934,2.1291924,1.032106,1.1107303,1.0266705,-2.5702653,1.1641204,0.62066656,0.09769067,-0.027310122,-2.935935,-1.1194379,0.3461154,-1.0392542,-0.94865054,-0.13339007,-2.1475368,1.9983245,-2.3748002,1.212246,-0.96159226,0.7512548,-0.5422581,-1.6103985,0.88985467,-2.4656198,0.17686567,1.4867922,-0.42713234,-2.1976528,-4.0454326,-0.5739262,0.09094177,1.0869925,MALME-3M
-2.017694,0.5746486,1.4109216,-1.8828757,-1.5213969,0.09227704,1.1990665,-1.576947,0.30004504,-3.6292057,0.129943,-0.29218772,-0.17733024,1.3151491,-0.7133852,3.9698339,-0.18145101,-0.46971127,-0.5897483,-0.13492694,-2.2937486,1.3024783,-2.6707723,-0.23744252,-0.8555761,0.023305994,-1.3206102,0.13243555,-1.6329832,2.0119362,1.9147888,-2.4107392,1.6880051,1.4936275,-0.670126,3.4353044,2.3041453,-0.42513302,-1.3459017,0.49965817,0.35594112,3.4562616,2.733722,0.08428516,-1.5894712,-0.596032,1.998941,-1.0804121,-0.58143,-0.48290074,-2.977144,-3.438116,-2.5329437,2.265731,-0.39770308,4.057868,-0.6761289,1.6650074,-0.8028502,-1.7678553,0.22528791,1.9063352,4.158675,1.8922558,2.644931,-0.011450674,-1.6843264,1.5256897,-1.4024937,-2.1471663,-0.29810113,-0.5893492,0.4629501,1.6474397,2.6032588,-3.1379926,-2.0182083,-0.59208137,-1.2442518,0.26639158,1.2314388,-1.4357097,0.5930134,1.8060246,-1.288964,1.1292726,-2.81113,0.84449065,-3.2485096,-1.1663322,0.0023648452,0.22282377,0.8815687,-3.9388916,5.1151047,1.3187685,-0.6974082,3.5712857,-1.546348,0.58631974,0.11993456,2.2197747,-0.49428126,0.7219676,-1.9213306,0.4238833,1.4133149,0.80384445,-1.4501077,-1.7782551,0.7324406,-3.3523157,HL-60(TB)
-4.074469,-0.09720095,0.87921,-0.7967098,0.7027917,-1.4072162,0.4901922,1.7002758,-0.91714895,-1.5539316,0.7462048,-2.5299423,0.092328615,1.1742347,0.62285817,-1.2404606,-1.5457551,-1.9432615,0.34280095,-0.7976719,-1.660683,-0.47250113,-1.891136,0.3756782,0.6475809,-0.18412538,0.64364433,-0.7927283,-1.7404453,-0.920511,-0.7258974,0.98003376,-1.4229332,-0.9543121,-2.7795947,-2.7150908,0.06894848,-0.5608067,0.723453,-0.5615899,-1.7333655,1.0962027,0.66564673,-0.50139713,1.9100478,1.0817869,0.3154918,-1.0951626,-2.2424123,0.4053159,-1.4640192,-1.4475366,0.5918206,-0.27940065,1.9097914,-0.43755588,1.3342633,0.10193983,-0.89287657,-0.28311324,0.50327694,-2.582519,1.0280004,-2.9059901,1.7253084,-2.2068965,1.8290617,2.113621,0.4189122,1.7993683,-1.3832345,-0.16263904,2.3523607,-3.0745757,-0.59884584,-1.9152519,-0.22105522,0.34813637,-0.6420438,2.4783375,-0.95363003,0.17244166,-0.43740138,1.3460851,1.3367193,-0.54560477,-1.7165467,3.258557,-1.6612092,1.258593,-0.2026588,-0.21079206,-0.53290766,0.008490668,-0.30015492,0.5848289,1.1575075,1.73266,3.0077453,0.17355469,1.8115505,-0.701829,1.301982,-1.499925,-0.061655577,0.06919115,2.411674,-3.191612,-1.8893359,-1.6507715,0.8385875,2.490778,DU-145
-2.0498726,-2.403923,-1.7124376,3.0167298,-1.6901137,2.812802,-2.1565697,-0.0030900356,-1.2191545,-0.6066947,1.3851507,-0.32963777,0.8344879,-0.6939614,-1.7201437,-0.38725215,-0.7943927,-1.1015658,-1.1825383,-0.53611004,0.016499415,-0.027651072,0.014606512,0.9480771,-0.04408878,0.55743057,-0.8312456,0.96815383,1.6694098,-1.2568618,-1.6852446,-0.08751825,0.6340301,0.53306895,-1.0790392,0.8511292,-1.0355282,-1.3770995,-0.017851904,-0.6517307,0.1538838,-1.0813792,1.8132567,-0.6694028,0.07659165,1.8959363,-3.7911904,2.6037307,0.36227378,-3.1978748,-2.3004336,-0.20903622,2.2515924,-2.6410797,-0.18554099,1.0050552,-0.445072,1.0994698,-0.8493447,-0.43685257,1.5695081,-0.37673363,2.6822982,-1.347418,2.267309,-0.03585301,-0.2791243,0.121575184,-2.0952282,0.974109,0.79576856,0.18110293,0.015152096,-0.3096169,-1.0318513,2.9133658,0.652133,-1.6803794,0.7156094,0.21852572,0.2976969,-0.14743568,-2.617149,-1.4982896,-1.1320662,1.1680256,-0.74584055,-0.8906221,3.5008702,1.8349898,3.5446393,-0.8384457,0.44982436,-1.3370811,-1.7380809,-0.47960526,-1.4895198,1.7809374,-1.6772542,-3.9708436,-0.783091,0.66870844,-0.3120566,-0.085895665,0.5764076,-1.1161101,-0.14280578,-1.4144889,-0.7166538,0.6027234,-2.7238784,-1.3961614,NCI-H522
0.45167312,-0.44071653,2.1259253,0.793159,0.711421,-1.7532378,-0.9646379,0.52436817,0.9095457,1.835709,0.52893263,-0.42772025,0.6111548,-2.2259762,-0.6839415,0.9037621,-1.5861889,-0.2985264,0.94116366,-1.9657452,-1.490546,-0.07392853,2.5342443,-0.35421756,-2.7603672,0.65662,0.31836537,1.1311351,0.7529318,-3.4216855,-2.0476933,3.3707833,-1.3259096,-0.46647093,-0.68973505,0.5036265,0.5970153,-2.781814,0.4145035,0.3489166,-1.2090577,1.0140481,1.9576951,-0.09243374,1.5703075,-0.8648535,0.553447,-1.9147981,-1.0603408,-0.7837997,-2.9094074,-1.1117544,-0.08539511,-1.0711048,1.5379696,-2.1823378,0.21098725,-0.059898097,1.4747298,0.9313233,-0.2972386,-2.130212,-1.8718857,-0.70228523,2.1301887,-0.1650955,0.3925934,1.3223344,0.34391007,0.66397613,-0.015310138,0.24751781,0.15862314,-2.7712624,1.7371585,1.7386734,1.7020035,-0.0078503,-1.2725914,-3.0078864,-1.0001144,-0.5754211,0.009302008,2.4226542,0.56000465,0.9921449,0.49014258,-0.6086837,-0.44406247,-0.5926394,-1.0815647,0.016222645,1.4310431,0.75173277,0.5190587,-0.52028275,-0.70892406,0.15288794,1.613799,0.27371776,0.98694664,-1.5020952,-0.4342266,-0.3136862,0.9158332,-0.6735229,-0.8740092,0.11668446,0.26954138,-0.17999077,-2.1908863,1.0097637,U251
-2.1325276,-0.09096018,-0.00644044,3.472881,1.3315927,0.43037623,1.1692446,-1.2700044,2.0166578,-1.5472554,0.14578505,-3.5890372,-0.5763037,-0.8137654,0.3035432,-1.3219866,-2.088562,-0.84167004,-0.40084368,-2.3514485,-1.4206645,1.0174105,0.40065718,1.5577728,-0.08076563,0.0068702404,-0.09050831,-2.1077437,-1.2608638,-2.3474848,-1.2212434,1.7270132,-0.6446517,-0.44968924,-1.8705896,-1.4607198,0.7736476,-1.7643993,-0.3138399,0.022797192,-1.3030324,0.6055107,1.8132579,-1.6262292,1.1301175,-0.5636898,0.5000762,-1.3282715,-1.2548074,0.12255552,-0.61611706,0.28124416,-1.2684743,-2.0794003,0.9391436,-2.0057752,-0.8564334,1.7868489,-0.6893682,1.0850254,-0.6145776,-1.6355572,2.3346708,-0.86406195,3.097265,0.6950755,0.4600486,3.111413,2.4363163,2.2705967,1.0589676,-2.4121494,1.6242676,-3.4223487,-0.12922248,-0.251114,-0.34474733,-0.46848074,-0.65047115,2.1784513,-1.181924,0.70592266,0.7848932,1.0896958,-1.2202134,0.041104026,0.46576926,2.4861467,-2.8443217,1.6677189,2.450591,-2.6073782,1.8519386,2.6776206,2.2617157,1.3309128,0.6512149,1.5671026,1.6992248,-0.9155189,1.7963088,0.67904466,0.98634523,-0.26620522,1.3876299,-0.15982863,0.8328684,-0.4266465,-0.26218864,-2.6437514,-0.31866077,3.305256,ACHN
0.89983344,2.886339,-2.1063647,1.0761558,1.1729276,-2.958025,1.9207474,1.457105,-2.4138322,-3.024808,-0.8152932,-0.21548729,0.105078086,0.22462948,1.7886168,2.6543126,-1.5730594,-0.27656358,1.3319288,-0.62762547,-2.88227,-0.089539215,0.6472987,3.3143065,0.439978,0.02089899,-0.14650497,2.2992456,-0.21012034,-0.18189944,-0.8538561,-3.0427315,1.0494597,-2.9165251,-0.040576853,0.7008274,3.8991168,1.0135669,-1.9735323,-0.5244391,-1.1936224,5.2164474,2.0263813,-1.020189,-1.3198316,-0.34134787,-0.39093536,1.8850508,0.6830424,-2.2303772,-0.47732377,-1.5501125,-0.7207931,-0.124076776,-0.82046276,0.9706482,-1.0550498,0.0035086442,-2.5988169,-0.73895216,1.888625,-0.08186896,2.7447088,0.5795658,-0.5529827,-2.7478316,-1.2309227,-2.0120203,-1.8740566,-1.9779264,0.14236215,1.1972471,1.7870952,1.3948691,0.64982426,-0.09250579,-2.6743507,0.4671065,-1.4557189,0.08809763,1.6935779,-1.9695014,-0.45061415,1.1841182,0.5311325,-3.5693505,-0.18686429,3.1754599,-1.4312923,-1.8524764,0.0592845,6.086177,2.1078453,-3.4470477,3.805109,-1.9191197,-1.3665183,-0.30231324,1.8906591,0.93172413,-0.47615123,2.8588762,1.5580982,2.845304,-0.42153037,0.06262651,-0.08899391,1.7405856,1.0610747,0.022738252,1.5051284,-0.9403058,RPMI-8226
0.06363636,3.0428848,1.0842106,3.2394228,-0.3113655,0.04599639,-1.506171,-0.99628514,-2.6636877,-1.848343,-0.6737628,-1.4663948,1.637891,0.8405303,-1.3557513,0.32873544,2.407341,-1.1086383,-2.552185,2.13779,-0.053632583,0.24821368,1.7071813,0.43968767,0.15424204,-0.95399517,-1.3735905,1.3182827,-0.42099482,-0.12671618,0.83763117,-1.385653,1.9159651,2.496902,-0.07138219,0.7185218,0.51775557,0.31366098,-1.8239447,2.1727316,1.1176674,0.42026618,-1.6474,0.13038908,-2.057793,-0.38448846,2.1035352,-1.2445291,-0.015713394,0.32836694,-0.5229277,-0.21811882,-0.56514674,1.1532289,-0.38992345,2.6157856,-1.9618949,1.384707,-1.1498215,-0.07655235,0.20696406,-0.15498997,0.4876564,0.2543801,-0.23426375,-1.6895124,1.0631102,2.93909,-0.06943078,-0.4138044,0.92027706,-1.6766857,-0.37682453,1.0164639,0.33849174,0.29666945,-1.019477,1.7190399,0.15107019,0.726183,0.67316973,1.4334875,-0.91908324,0.1719976,-0.4921076,-0.3748199,-1.6213138,-1.5870067,-2.7315285,-1.0818945,2.681468,-0.6285593,-0.48607343,-1.7922952,-0.29190588,2.15404,-0.6490578,0.32594576,-0.5539369,-1.3818691,-0.5132966,0.4321796,2.1106298,0.24074341,-2.5834315,0.4448103,-0.13619114,-0.3921191,-1.4433867,0.16310978,1.1348585,0.9774865,MDA-MB-468
-0.034606233,-1.6018403,-0.9754141,0.97352314,-0.74747664,1.5058115,-3.1078014,1.5328491,1.6223665,-1.7854798,-0.29250515,-0.97502595,-0.24055848,0.9023729,-0.4920668,1.7676827,-2.893192,-0.1644794,-0.19959204,-2.9220428,-3.9648035,1.1123133,-0.9924116,0.8880582,1.6692731,-1.0677514,0.6176076,0.16646491,-0.45617956,-2.5812201,-2.3223863,-0.32176188,-3.5047436,-0.63909185,-0.33369043,0.30950266,-0.5202576,-0.03816272,-1.0382559,-1.3648903,1.1320086,-0.04084485,-1.3263792,-0.4690464,-1.535068,0.78289,0.49388012,-1.645918,-3.4717267,-0.56280875,-0.9040859,1.1418129,-2.2696817,-1.994155,2.195255,0.9800199,-0.40466565,0.8769072,-0.4205779,-0.26109973,-0.0018589373,-2.3223574,0.37613603,0.24795596,-2.1199567,1.3550246,2.871114,1.7966211,-1.229876,-0.9153977,-0.16337585,-1.6533506,-1.258052,-1.1806101,2.0198627,1.280158,0.20813006,-1.9178433,-2.8295193,0.63244635,-3.312595,1.2275192,1.3176826,1.1260319,0.28748634,4.311605,-1.2484205,0.40558252,0.010404357,0.5824068,2.8393047,-0.95462114,-1.2113787,3.429565,-1.4699265,1.4330935,-0.57422537,-0.351693,1.2745092,-0.77133155,0.44746566,0.67307067,-0.306785,-0.6360097,0.81361103,-1.6064925,-1.3167615,1.1133474,-1.1074743,-1.3497605,-1.0322715,-0.30820516,BT-549
1.4241711,-0.4588941,-0.92866635,-1.4669852,-0.26284844,-0.21938415,-1.1013154,-0.8952016,-0.3767245,-0.7040674,0.97916615,1.472966,-1.9967984,0.836478,-0.7127552,0.45216668,1.7710869,-0.50340825,0.5088866,-0.49460196,0.8542555,1.0248202,-1.1383669,0.15931037,-0.59879327,-1.7684135,3.3025599,-0.7234208,0.6425525,0.75520307,-1.571548,-0.9957772,-2.2100902,-1.643322,1.7240496,-2.5104299,-0.013177067,3.2305896,0.62077504,0.76162004,0.8142177,-0.8441995,0.36764565,0.25230533,0.10478624,-1.0323132,1.8938142,0.57319015,-0.97542423,-2.6327188,-1.6870592,-0.51049954,0.5903643,2.6389785,-0.121548906,-0.47582653,-1.2541013,-2.2032008,2.277937,-1.4812459,-0.23613481,-1.0369813,-0.17421392,-1.8013201,0.60961014,-1.1023387,-1.8096774,0.5889343,-0.8746358,1.136967,-0.32495245,0.630716,0.5945324,-1.4035674,0.25127998,-0.44982573,0.050810687,1.1698474,-0.32233036,-0.89230114,0.83779055,-0.67026556,-0.38807073,0.34077904,3.6171675,-0.8782513,-0.15737869,2.4696753,-0.100310184,1.4251778,-1.3691844,1.9477841,0.41081923,2.4575696,-0.79490215,-1.1858045,-0.21078439,-2.2364063,-0.17059161,2.140612,1.7163763,0.7353019,2.788882,-0.6701644,-0.44707304,1.1025827,-0.44135764,1.0947639,-1.7925278,-0.71050286,1.0050342,-0.3956534,HT29
1.4875777,1.1742648,-1.518839,-0.4950018,0.07639384,1.2324219,-0.4914831,-0.096941896,-2.5799298,-0.015560614,-0.9432291,2.247095,1.0728621,1.5114906,-1.8704066,-0.23021959,0.57898015,0.11180888,-0.60735005,0.93864304,-0.14331506,3.6436532,-1.9856945,0.99193907,1.6149265,0.18179585,-0.4599788,-0.47162384,1.1846987,1.975266,1.1525661,-0.90892655,-0.96733004,-0.2737506,0.99357,-2.5012724,-0.40704772,2.3147871,0.41954046,-0.80562246,-0.7383271,1.6197827,-0.89655155,0.532805,-0.121177614,0.35029298,-2.1355665,0.44788316,0.47516498,-0.08192753,0.66504997,-0.71704346,-0.5262234,0.1946656,0.062903725,2.1307576,-0.3019003,1.4254999,1.7100949,-0.47762287,-2.417292,-0.5789098,-1.6462746,2.7510798,-0.4459923,-1.3244721,-0.78776515,0.11967693,-2.3428884,-1.218573,-0.26996782,-0.3448409,-1.4914156,1.4275025,-0.7602286,0.2409023,-1.7413964,1.8299423,-0.59164304,1.2145644,-0.82721215,2.8002439,-1.9793184,-2.514486,-0.52983886,1.8772211,-1.1136136,1.2088141,0.77914524,-2.9554272,-0.7667131,-1.2107439,-1.0189741,-0.42540857,0.38194448,0.50366825,0.02333351,1.27749,-0.77213067,-1.078371,-1.2369686,-0.65980333,0.36588126,1.1936783,-0.05119602,0.27990156,0.35054415,-0.07666479,-2.1286795,0.9717089,0.97244817,-0.19931696,SK-MEL-5
0.7734346,1.1392943,-3.2755737,2.024475,3.3514714,-0.51463145,-0.14392544,1.9204912,1.6260344,0.22407179,0.42391396,-0.26984024,-0.17155246,1.0567265,-0.2580466,1.122928,-0.025023324,1.7243303,0.08055459,-0.3857231,0.20684695,-1.507676,0.9612898,0.92476475,1.5645523,0.16265896,-1.7075195,-0.021234684,-1.4889991,2.7982152,-2.2765007,1.5200317,-2.0814528,-2.54013,-1.3424997,-2.5003877,1.2022518,-0.5643935,-2.710971,-0.07656895,-1.2469758,-0.5630299,-0.20819968,0.40314734,0.83514875,-2.3650656,2.0108266,0.8522324,-2.745394,-2.2679,-1.6193508,-1.4099888,-2.0027459,1.1780747,2.4895456,-1.3852131,-1.1120138,1.120505,-1.3023123,-0.10611845,-1.117764,0.820009,0.5180592,1.1816795,2.595228,-0.06512441,2.3227222,2.111234,0.51407903,0.9043249,1.4383736,1.3269547,-1.040297,0.22512338,-0.60201937,1.6787463,-0.6872469,0.10750569,1.4600528,0.8540022,-0.4951251,-1.7808385,-0.44846958,2.1957061,0.43581724,2.4568214,-0.4731679,0.067374416,1.4010693,-1.1778153,1.0259482,-2.3605485,0.622766,2.4615426,0.7713433,-1.7615072,-0.01839205,-1.7683804,0.4411203,0.59461254,0.7355331,-0.11331293,-1.6572795,-1.8728703,-1.882102,-0.7498111,0.78736055,1.4886403,-2.8295403,-0.8615693,-1.7263993,-1.2705356,PC-3
